order_id,customer_id,menu_id,menu_name,category,quantity,price_per_item,total_price,order_date,order_time,day_of_week,month,is_weekend
1098,48,8,Es Jeruk,Beverage,2,8000,16000,2025-05-13,16:36:20.460883,Tuesday,May,False
1099,48,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-13,16:36:20.460883,Tuesday,May,False
1100,48,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-13,16:36:20.460883,Tuesday,May,False
1101,57,5,Gado-gado,Appetizer,3,18000,54000,2025-05-13,12:15:20.460883,Tuesday,May,False
1102,57,2,Mie Goreng,Main Course,3,22000,66000,2025-05-13,12:15:20.460883,Tuesday,May,False
1103,57,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-13,12:15:20.460883,Tuesday,May,False
1104,77,6,Soto Ayam,Soup,2,20000,40000,2025-05-13,17:03:20.460883,Tuesday,May,False
1105,77,2,Mie Goreng,Main Course,1,22000,22000,2025-05-13,17:03:20.460883,Tuesday,May,False
1106,77,4,Sate Ayam,Main Course,1,28000,28000,2025-05-13,17:03:20.460883,Tuesday,May,False
1107,75,10,Es Campur,Dessert,1,15000,15000,2025-05-13,15:44:20.460883,Tuesday,May,False
1108,62,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-13,14:22:20.460883,Tuesday,May,False
1109,62,6,Soto Ayam,Soup,1,20000,20000,2025-05-13,14:22:20.460883,Tuesday,May,False
1110,6,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-13,17:37:20.460883,Tuesday,May,False
1111,6,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-13,17:37:20.460883,Tuesday,May,False
1112,96,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-13,11:03:20.460883,Tuesday,May,False
1113,96,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-13,11:03:20.460883,Tuesday,May,False
1114,96,8,Es Jeruk,Beverage,1,8000,8000,2025-05-13,11:03:20.460883,Tuesday,May,False
1115,15,2,Mie Goreng,Main Course,2,22000,44000,2025-05-14,12:41:20.460883,Wednesday,May,False
1116,15,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-14,12:41:20.460883,Wednesday,May,False
1117,15,8,Es Jeruk,Beverage,2,8000,16000,2025-05-14,12:41:20.460883,Wednesday,May,False
1118,15,10,Es Campur,Dessert,3,15000,45000,2025-05-14,12:41:20.460883,Wednesday,May,False
1119,76,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-14,14:19:20.460883,Wednesday,May,False
1120,76,2,Mie Goreng,Main Course,2,22000,44000,2025-05-14,14:19:20.460883,Wednesday,May,False
1121,76,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-14,14:19:20.460883,Wednesday,May,False
1122,76,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-14,14:19:20.460883,Wednesday,May,False
1123,71,4,Sate Ayam,Main Course,3,28000,84000,2025-05-14,13:57:20.460883,Wednesday,May,False
1124,71,10,Es Campur,Dessert,3,15000,45000,2025-05-14,13:57:20.460883,Wednesday,May,False
1125,71,8,Es Jeruk,Beverage,3,8000,24000,2025-05-14,13:57:20.460883,Wednesday,May,False
1126,71,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-14,13:57:20.460883,Wednesday,May,False
1127,21,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-14,16:09:20.460883,Wednesday,May,False
1128,21,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-14,16:09:20.460883,Wednesday,May,False
1129,87,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-14,18:50:20.460883,Wednesday,May,False
1130,87,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-14,18:50:20.460883,Wednesday,May,False
1131,87,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-14,18:50:20.460883,Wednesday,May,False
1132,87,4,Sate Ayam,Main Course,3,28000,84000,2025-05-14,18:50:20.460883,Wednesday,May,False
1133,40,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-14,16:32:20.460883,Wednesday,May,False
1134,40,5,Gado-gado,Appetizer,3,18000,54000,2025-05-14,16:32:20.460883,Wednesday,May,False
1135,91,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-14,11:45:20.460883,Wednesday,May,False
1136,91,2,Mie Goreng,Main Course,1,22000,22000,2025-05-14,11:45:20.460883,Wednesday,May,False
1137,91,4,Sate Ayam,Main Course,1,28000,28000,2025-05-14,11:45:20.460883,Wednesday,May,False
1138,97,10,Es Campur,Dessert,2,15000,30000,2025-05-14,16:32:20.460883,Wednesday,May,False
1139,97,2,Mie Goreng,Main Course,3,22000,66000,2025-05-14,16:32:20.460883,Wednesday,May,False
1140,97,5,Gado-gado,Appetizer,3,18000,54000,2025-05-14,16:32:20.460883,Wednesday,May,False
1141,12,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-14,16:43:20.460883,Wednesday,May,False
1142,12,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-14,16:43:20.460883,Wednesday,May,False
1143,12,6,Soto Ayam,Soup,3,20000,60000,2025-05-14,16:43:20.460883,Wednesday,May,False
1144,14,4,Sate Ayam,Main Course,2,28000,56000,2025-05-14,13:58:20.460883,Wednesday,May,False
1145,14,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-14,13:58:20.460883,Wednesday,May,False
1146,14,6,Soto Ayam,Soup,3,20000,60000,2025-05-14,13:58:20.460883,Wednesday,May,False
1147,65,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-14,20:57:20.460883,Wednesday,May,False
1148,65,6,Soto Ayam,Soup,3,20000,60000,2025-05-14,20:57:20.460883,Wednesday,May,False
1149,65,4,Sate Ayam,Main Course,1,28000,28000,2025-05-14,20:57:20.460883,Wednesday,May,False
1150,65,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-14,20:57:20.460883,Wednesday,May,False
1151,68,6,Soto Ayam,Soup,3,20000,60000,2025-05-14,12:19:20.460883,Wednesday,May,False
1152,68,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-14,12:19:20.460883,Wednesday,May,False
1153,68,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-14,12:19:20.460883,Wednesday,May,False
1154,68,10,Es Campur,Dessert,1,15000,15000,2025-05-14,12:19:20.460883,Wednesday,May,False
1155,52,4,Sate Ayam,Main Course,3,28000,84000,2025-05-14,20:13:20.460883,Wednesday,May,False
1156,52,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-14,20:13:20.460883,Wednesday,May,False
1157,52,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-14,20:13:20.460883,Wednesday,May,False
1158,52,8,Es Jeruk,Beverage,2,8000,16000,2025-05-14,20:13:20.460883,Wednesday,May,False
1159,98,10,Es Campur,Dessert,2,15000,30000,2025-05-14,12:24:20.460883,Wednesday,May,False
1160,98,6,Soto Ayam,Soup,2,20000,40000,2025-05-14,12:24:20.460883,Wednesday,May,False
1161,98,5,Gado-gado,Appetizer,1,18000,18000,2025-05-14,12:24:20.460883,Wednesday,May,False
1162,98,2,Mie Goreng,Main Course,3,22000,66000,2025-05-14,12:24:20.460883,Wednesday,May,False
1163,85,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-14,21:56:20.460883,Wednesday,May,False
1164,85,10,Es Campur,Dessert,2,15000,30000,2025-05-14,21:56:20.460883,Wednesday,May,False
1165,65,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-14,21:19:20.460883,Wednesday,May,False
1166,65,4,Sate Ayam,Main Course,3,28000,84000,2025-05-14,21:19:20.460883,Wednesday,May,False
1167,65,10,Es Campur,Dessert,3,15000,45000,2025-05-14,21:19:20.460883,Wednesday,May,False
1168,88,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-14,12:47:20.460883,Wednesday,May,False
1169,94,2,Mie Goreng,Main Course,3,22000,66000,2025-05-14,14:35:20.460883,Wednesday,May,False
1170,89,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-14,16:18:20.460883,Wednesday,May,False
1171,89,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-14,16:18:20.460883,Wednesday,May,False
1172,45,2,Mie Goreng,Main Course,3,22000,66000,2025-05-14,17:57:20.460883,Wednesday,May,False
1173,10,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-14,17:20:20.460883,Wednesday,May,False
1174,10,5,Gado-gado,Appetizer,1,18000,18000,2025-05-14,17:20:20.460883,Wednesday,May,False
1175,10,10,Es Campur,Dessert,1,15000,15000,2025-05-14,17:20:20.460883,Wednesday,May,False
1176,40,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-14,22:15:20.460883,Wednesday,May,False
1177,40,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-14,22:15:20.460883,Wednesday,May,False
1178,25,5,Gado-gado,Appetizer,2,18000,36000,2025-05-14,16:19:20.460883,Wednesday,May,False
1179,25,2,Mie Goreng,Main Course,2,22000,44000,2025-05-14,16:19:20.460883,Wednesday,May,False
1180,25,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-14,16:19:20.460883,Wednesday,May,False
1181,96,10,Es Campur,Dessert,1,15000,15000,2025-05-14,14:53:20.460883,Wednesday,May,False
1182,96,6,Soto Ayam,Soup,3,20000,60000,2025-05-14,14:53:20.460883,Wednesday,May,False
1183,45,10,Es Campur,Dessert,2,15000,30000,2025-05-14,20:36:20.460883,Wednesday,May,False
1184,45,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-14,20:36:20.460883,Wednesday,May,False
1185,45,8,Es Jeruk,Beverage,3,8000,24000,2025-05-14,20:36:20.460883,Wednesday,May,False
1186,45,6,Soto Ayam,Soup,1,20000,20000,2025-05-14,20:36:20.460883,Wednesday,May,False
1187,18,10,Es Campur,Dessert,1,15000,15000,2025-05-14,12:41:20.460883,Wednesday,May,False
1188,18,8,Es Jeruk,Beverage,1,8000,8000,2025-05-14,12:41:20.460883,Wednesday,May,False
1189,18,5,Gado-gado,Appetizer,3,18000,54000,2025-05-14,12:41:20.460883,Wednesday,May,False
1190,61,6,Soto Ayam,Soup,3,20000,60000,2025-05-14,18:34:20.460883,Wednesday,May,False
1191,61,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-14,18:34:20.460883,Wednesday,May,False
1192,61,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-14,18:34:20.460883,Wednesday,May,False
1193,61,4,Sate Ayam,Main Course,2,28000,56000,2025-05-14,18:34:20.460883,Wednesday,May,False
1194,12,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-14,11:31:20.460883,Wednesday,May,False
1195,12,2,Mie Goreng,Main Course,3,22000,66000,2025-05-14,11:31:20.460883,Wednesday,May,False
1196,13,2,Mie Goreng,Main Course,1,22000,22000,2025-05-14,18:21:20.460883,Wednesday,May,False
1197,88,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-14,14:31:20.460883,Wednesday,May,False
1198,88,10,Es Campur,Dessert,3,15000,45000,2025-05-14,14:31:20.460883,Wednesday,May,False
1199,88,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-14,14:31:20.460883,Wednesday,May,False
1200,88,8,Es Jeruk,Beverage,1,8000,8000,2025-05-14,14:31:20.460883,Wednesday,May,False
1201,8,2,Mie Goreng,Main Course,3,22000,66000,2025-05-14,15:37:20.460883,Wednesday,May,False
1202,8,5,Gado-gado,Appetizer,2,18000,36000,2025-05-14,15:37:20.460883,Wednesday,May,False
1203,8,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-14,15:37:20.460883,Wednesday,May,False
1204,8,8,Es Jeruk,Beverage,3,8000,24000,2025-05-14,15:37:20.460883,Wednesday,May,False
1205,9,6,Soto Ayam,Soup,2,20000,40000,2025-05-14,11:01:20.460883,Wednesday,May,False
1206,9,8,Es Jeruk,Beverage,2,8000,16000,2025-05-14,11:01:20.460883,Wednesday,May,False
1207,9,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-14,11:01:20.460883,Wednesday,May,False
1208,76,10,Es Campur,Dessert,3,15000,45000,2025-05-14,18:44:20.460883,Wednesday,May,False
1209,76,8,Es Jeruk,Beverage,2,8000,16000,2025-05-14,18:44:20.460883,Wednesday,May,False
1210,76,2,Mie Goreng,Main Course,3,22000,66000,2025-05-14,18:44:20.460883,Wednesday,May,False
1211,76,5,Gado-gado,Appetizer,3,18000,54000,2025-05-14,18:44:20.460883,Wednesday,May,False
1212,34,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-14,17:43:20.460883,Wednesday,May,False
1213,34,4,Sate Ayam,Main Course,3,28000,84000,2025-05-14,17:43:20.460883,Wednesday,May,False
1214,70,2,Mie Goreng,Main Course,1,22000,22000,2025-05-14,16:43:20.460883,Wednesday,May,False
1215,70,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-14,16:43:20.460883,Wednesday,May,False
1216,66,5,Gado-gado,Appetizer,2,18000,36000,2025-05-14,10:56:20.460883,Wednesday,May,False
1217,66,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-14,10:56:20.460883,Wednesday,May,False
1218,66,4,Sate Ayam,Main Course,2,28000,56000,2025-05-14,10:56:20.460883,Wednesday,May,False
1219,9,5,Gado-gado,Appetizer,3,18000,54000,2025-05-14,19:02:20.460883,Wednesday,May,False
1220,9,2,Mie Goreng,Main Course,2,22000,44000,2025-05-14,19:02:20.460883,Wednesday,May,False
1221,72,10,Es Campur,Dessert,1,15000,15000,2025-05-15,15:27:20.460883,Thursday,May,False
1222,72,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-15,15:27:20.460883,Thursday,May,False
1223,72,5,Gado-gado,Appetizer,1,18000,18000,2025-05-15,15:27:20.460883,Thursday,May,False
1224,72,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-15,15:27:20.460883,Thursday,May,False
1225,94,2,Mie Goreng,Main Course,3,22000,66000,2025-05-15,18:12:20.460883,Thursday,May,False
1226,21,10,Es Campur,Dessert,2,15000,30000,2025-05-15,16:02:20.460883,Thursday,May,False
1227,21,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-15,16:02:20.460883,Thursday,May,False
1228,67,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-15,10:17:20.460883,Thursday,May,False
1229,59,5,Gado-gado,Appetizer,2,18000,36000,2025-05-15,10:56:20.460883,Thursday,May,False
1230,59,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-15,10:56:20.460883,Thursday,May,False
1231,59,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-15,10:56:20.460883,Thursday,May,False
1232,64,10,Es Campur,Dessert,3,15000,45000,2025-05-15,19:11:20.460883,Thursday,May,False
1233,64,4,Sate Ayam,Main Course,3,28000,84000,2025-05-15,19:11:20.460883,Thursday,May,False
1234,66,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-15,12:17:20.460883,Thursday,May,False
1235,83,8,Es Jeruk,Beverage,3,8000,24000,2025-05-15,16:05:20.460883,Thursday,May,False
1236,35,10,Es Campur,Dessert,1,15000,15000,2025-05-15,18:42:20.460883,Thursday,May,False
1237,98,5,Gado-gado,Appetizer,3,18000,54000,2025-05-15,18:00:20.460883,Thursday,May,False
1238,17,5,Gado-gado,Appetizer,1,18000,18000,2025-05-15,17:02:20.460883,Thursday,May,False
1239,17,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-15,17:02:20.460883,Thursday,May,False
1240,78,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-15,13:09:20.460883,Thursday,May,False
1241,78,5,Gado-gado,Appetizer,2,18000,36000,2025-05-15,13:09:20.460883,Thursday,May,False
1242,78,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-15,13:09:20.460883,Thursday,May,False
1243,78,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-15,13:09:20.460883,Thursday,May,False
1244,45,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-15,10:20:20.460883,Thursday,May,False
1245,45,8,Es Jeruk,Beverage,3,8000,24000,2025-05-15,10:20:20.460883,Thursday,May,False
1246,10,5,Gado-gado,Appetizer,1,18000,18000,2025-05-15,22:29:20.460883,Thursday,May,False
1247,10,4,Sate Ayam,Main Course,1,28000,28000,2025-05-15,22:29:20.460883,Thursday,May,False
1248,10,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-15,22:29:20.460883,Thursday,May,False
1249,25,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-15,20:40:20.460883,Thursday,May,False
1250,25,8,Es Jeruk,Beverage,1,8000,8000,2025-05-15,20:40:20.460883,Thursday,May,False
1251,53,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-15,10:08:20.460883,Thursday,May,False
1252,53,6,Soto Ayam,Soup,2,20000,40000,2025-05-15,10:08:20.460883,Thursday,May,False
1253,53,8,Es Jeruk,Beverage,2,8000,16000,2025-05-15,10:08:20.460883,Thursday,May,False
1254,53,8,Es Jeruk,Beverage,3,8000,24000,2025-05-15,18:44:20.460883,Thursday,May,False
1255,53,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-15,18:44:20.460883,Thursday,May,False
1256,53,5,Gado-gado,Appetizer,1,18000,18000,2025-05-15,18:44:20.460883,Thursday,May,False
1257,53,10,Es Campur,Dessert,2,15000,30000,2025-05-15,16:47:20.460883,Thursday,May,False
1258,53,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-15,16:47:20.460883,Thursday,May,False
1259,53,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-15,16:47:20.460883,Thursday,May,False
1260,53,5,Gado-gado,Appetizer,1,18000,18000,2025-05-15,16:47:20.460883,Thursday,May,False
1261,60,8,Es Jeruk,Beverage,1,8000,8000,2025-05-15,12:22:20.460883,Thursday,May,False
1262,60,6,Soto Ayam,Soup,2,20000,40000,2025-05-15,12:22:20.460883,Thursday,May,False
1263,60,10,Es Campur,Dessert,3,15000,45000,2025-05-15,12:22:20.460883,Thursday,May,False
1264,60,4,Sate Ayam,Main Course,3,28000,84000,2025-05-15,12:22:20.460883,Thursday,May,False
1265,62,10,Es Campur,Dessert,1,15000,15000,2025-05-15,11:18:20.460883,Thursday,May,False
1266,20,6,Soto Ayam,Soup,1,20000,20000,2025-05-15,15:05:20.460883,Thursday,May,False
1267,44,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-15,10:33:20.460883,Thursday,May,False
1268,44,2,Mie Goreng,Main Course,1,22000,22000,2025-05-15,10:33:20.460883,Thursday,May,False
1269,11,6,Soto Ayam,Soup,2,20000,40000,2025-05-15,15:10:20.460883,Thursday,May,False
1270,24,5,Gado-gado,Appetizer,1,18000,18000,2025-05-15,10:30:20.460883,Thursday,May,False
1271,24,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-15,10:30:20.460883,Thursday,May,False
1272,24,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-15,10:30:20.460883,Thursday,May,False
1273,24,8,Es Jeruk,Beverage,1,8000,8000,2025-05-15,10:30:20.460883,Thursday,May,False
1274,64,8,Es Jeruk,Beverage,3,8000,24000,2025-05-15,14:42:20.460883,Thursday,May,False
1275,64,5,Gado-gado,Appetizer,3,18000,54000,2025-05-15,14:42:20.460883,Thursday,May,False
1276,15,4,Sate Ayam,Main Course,2,28000,56000,2025-05-15,19:17:20.460883,Thursday,May,False
1277,15,10,Es Campur,Dessert,3,15000,45000,2025-05-15,19:17:20.460883,Thursday,May,False
1278,15,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-15,19:17:20.460883,Thursday,May,False
1279,15,2,Mie Goreng,Main Course,1,22000,22000,2025-05-15,19:17:20.460883,Thursday,May,False
1280,32,5,Gado-gado,Appetizer,3,18000,54000,2025-05-15,13:46:20.460883,Thursday,May,False
1281,32,10,Es Campur,Dessert,1,15000,15000,2025-05-15,13:46:20.460883,Thursday,May,False
1282,84,8,Es Jeruk,Beverage,3,8000,24000,2025-05-15,15:13:20.460883,Thursday,May,False
1283,84,4,Sate Ayam,Main Course,2,28000,56000,2025-05-15,15:13:20.460883,Thursday,May,False
1284,90,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-15,16:54:20.460883,Thursday,May,False
1285,90,5,Gado-gado,Appetizer,1,18000,18000,2025-05-15,16:54:20.460883,Thursday,May,False
1286,90,2,Mie Goreng,Main Course,1,22000,22000,2025-05-15,16:54:20.460883,Thursday,May,False
1287,90,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-15,16:54:20.460883,Thursday,May,False
1288,24,6,Soto Ayam,Soup,2,20000,40000,2025-05-15,13:05:20.460883,Thursday,May,False
1289,24,5,Gado-gado,Appetizer,3,18000,54000,2025-05-15,13:05:20.460883,Thursday,May,False
1290,34,5,Gado-gado,Appetizer,3,18000,54000,2025-05-15,20:27:20.460883,Thursday,May,False
1291,34,10,Es Campur,Dessert,2,15000,30000,2025-05-15,20:27:20.460883,Thursday,May,False
1292,50,5,Gado-gado,Appetizer,2,18000,36000,2025-05-16,12:52:20.460883,Friday,May,False
1293,50,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-16,22:23:20.460883,Friday,May,False
1294,50,2,Mie Goreng,Main Course,1,22000,22000,2025-05-16,22:23:20.460883,Friday,May,False
1295,50,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-16,22:23:20.460883,Friday,May,False
1296,43,5,Gado-gado,Appetizer,3,18000,54000,2025-05-16,16:16:20.460883,Friday,May,False
1297,43,8,Es Jeruk,Beverage,3,8000,24000,2025-05-16,16:16:20.460883,Friday,May,False
1298,43,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-16,16:16:20.460883,Friday,May,False
1299,43,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-16,16:16:20.460883,Friday,May,False
1300,41,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-16,20:52:20.460883,Friday,May,False
1301,41,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-16,20:52:20.460883,Friday,May,False
1302,89,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-16,22:51:20.460883,Friday,May,False
1303,89,5,Gado-gado,Appetizer,3,18000,54000,2025-05-16,22:51:20.460883,Friday,May,False
1304,89,4,Sate Ayam,Main Course,3,28000,84000,2025-05-16,22:51:20.460883,Friday,May,False
1305,89,6,Soto Ayam,Soup,1,20000,20000,2025-05-16,22:51:20.460883,Friday,May,False
1306,48,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,14:42:20.460883,Friday,May,False
1307,48,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-16,14:42:20.460883,Friday,May,False
1308,48,6,Soto Ayam,Soup,3,20000,60000,2025-05-16,14:42:20.460883,Friday,May,False
1309,48,8,Es Jeruk,Beverage,3,8000,24000,2025-05-16,14:42:20.460883,Friday,May,False
1310,86,6,Soto Ayam,Soup,2,20000,40000,2025-05-16,14:45:20.460883,Friday,May,False
1311,86,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,14:45:20.460883,Friday,May,False
1312,38,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-16,22:13:20.460883,Friday,May,False
1313,29,4,Sate Ayam,Main Course,2,28000,56000,2025-05-16,21:42:20.460883,Friday,May,False
1314,12,6,Soto Ayam,Soup,3,20000,60000,2025-05-16,18:27:20.460883,Friday,May,False
1315,12,10,Es Campur,Dessert,3,15000,45000,2025-05-16,18:27:20.460883,Friday,May,False
1316,12,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-16,18:27:20.460883,Friday,May,False
1317,65,6,Soto Ayam,Soup,1,20000,20000,2025-05-16,22:15:20.460883,Friday,May,False
1318,65,5,Gado-gado,Appetizer,1,18000,18000,2025-05-16,22:15:20.460883,Friday,May,False
1319,57,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-16,19:20:20.460883,Friday,May,False
1320,57,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-16,19:20:20.460883,Friday,May,False
1321,57,6,Soto Ayam,Soup,3,20000,60000,2025-05-16,19:20:20.460883,Friday,May,False
1322,57,5,Gado-gado,Appetizer,2,18000,36000,2025-05-16,19:20:20.460883,Friday,May,False
1323,25,6,Soto Ayam,Soup,3,20000,60000,2025-05-16,10:43:20.460883,Friday,May,False
1324,25,10,Es Campur,Dessert,1,15000,15000,2025-05-16,10:43:20.460883,Friday,May,False
1325,25,2,Mie Goreng,Main Course,2,22000,44000,2025-05-16,10:43:20.460883,Friday,May,False
1326,21,4,Sate Ayam,Main Course,2,28000,56000,2025-05-16,18:22:20.460883,Friday,May,False
1327,21,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-16,18:22:20.460883,Friday,May,False
1328,21,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-16,18:22:20.460883,Friday,May,False
1329,21,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-16,18:22:20.460883,Friday,May,False
1330,52,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,12:10:20.460883,Friday,May,False
1331,52,5,Gado-gado,Appetizer,2,18000,36000,2025-05-16,12:10:20.460883,Friday,May,False
1332,10,8,Es Jeruk,Beverage,2,8000,16000,2025-05-16,10:31:20.460883,Friday,May,False
1333,10,5,Gado-gado,Appetizer,1,18000,18000,2025-05-16,10:31:20.460883,Friday,May,False
1334,10,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-16,10:31:20.460883,Friday,May,False
1335,65,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-16,18:57:20.460883,Friday,May,False
1336,65,6,Soto Ayam,Soup,3,20000,60000,2025-05-16,18:57:20.460883,Friday,May,False
1337,65,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-16,18:57:20.460883,Friday,May,False
1338,39,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,11:45:20.460883,Friday,May,False
1339,86,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-16,16:06:20.460883,Friday,May,False
1340,86,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-16,16:06:20.460883,Friday,May,False
1341,64,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-16,17:08:20.460883,Friday,May,False
1342,64,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-16,17:08:20.460883,Friday,May,False
1343,47,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-16,17:21:20.460883,Friday,May,False
1344,47,10,Es Campur,Dessert,1,15000,15000,2025-05-16,17:21:20.460883,Friday,May,False
1345,47,2,Mie Goreng,Main Course,1,22000,22000,2025-05-16,17:21:20.460883,Friday,May,False
1346,47,5,Gado-gado,Appetizer,1,18000,18000,2025-05-16,17:21:20.460883,Friday,May,False
1347,66,8,Es Jeruk,Beverage,1,8000,8000,2025-05-16,11:45:20.460883,Friday,May,False
1348,48,4,Sate Ayam,Main Course,3,28000,84000,2025-05-16,18:25:20.460883,Friday,May,False
1349,48,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-16,18:25:20.460883,Friday,May,False
1350,33,4,Sate Ayam,Main Course,3,28000,84000,2025-05-16,17:10:20.460883,Friday,May,False
1351,33,10,Es Campur,Dessert,1,15000,15000,2025-05-16,17:10:20.460883,Friday,May,False
1352,33,8,Es Jeruk,Beverage,2,8000,16000,2025-05-16,17:10:20.460883,Friday,May,False
1353,89,8,Es Jeruk,Beverage,1,8000,8000,2025-05-16,10:36:20.460883,Friday,May,False
1354,89,4,Sate Ayam,Main Course,1,28000,28000,2025-05-16,10:36:20.460883,Friday,May,False
1355,98,6,Soto Ayam,Soup,3,20000,60000,2025-05-16,22:46:20.460883,Friday,May,False
1356,98,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-16,22:46:20.460883,Friday,May,False
1357,48,6,Soto Ayam,Soup,1,20000,20000,2025-05-16,10:35:20.460883,Friday,May,False
1358,48,4,Sate Ayam,Main Course,1,28000,28000,2025-05-16,10:35:20.460883,Friday,May,False
